n_total,likelihood,repeat,mse,coverage,ci_width,wall_time_s,rhat,neff
1152,wdm,33,0.1222476999275906,0.8913043478260869,1.2639878555162578,2.772082000039518,1.0008799829921105,286.52396932131506
1152,wdm,34,0.1125640297503899,0.8856332703213611,1.2117135512134811,2.725479374988936,1.0003522348747458,383.629378268673
1152,wdm,35,0.1037072455858983,0.8988657844990549,1.221859406679613,2.6987411659792997,1.001174289325414,301.03880614771896
1152,wdm,36,0.0862290946151762,0.9083175803402648,1.2318546130359591,2.69384829205228,1.0104572070870934,184.8068491880326
1152,wdm,37,0.0856756516437981,0.9064272211720228,1.220466153755916,2.5886414159904234,1.0063807926570234,360.8500117886519
1152,wdm,38,0.1616077792819953,0.8175803402646503,1.261081470121204,2.8547121249721386,1.007716723495966,341.88649092105067
1152,wdm,39,0.1053189405209537,0.9026465028355388,1.244636675341206,2.62169995799195,1.0197857724605228,235.27532791733677
1152,wdm,40,0.153382509351094,0.8553875236294896,1.2419673336856598,2.7093880000174977,1.009272735619164,421.698253980619
1152,wdm,41,0.0872890619805808,0.9291115311909264,1.2312636037337237,2.5636665840283968,1.0079827687975904,188.34214152165976
1152,wdm,42,0.0906855868905985,0.9045368620037808,1.2563950415888407,2.891010874998756,1.0004743041655293,229.1991599006348
1152,wdm,43,0.0959043559834281,0.9206049149338374,1.2323954371448729,2.746174332976807,1.01280582913398,313.3768305055106
1152,wdm,44,0.112465941991962,0.9073724007561436,1.2406119432838951,2.660938957997132,0.9998441378356044,343.4960289358106
1152,wdm,45,0.1153547150321485,0.9035916824196596,1.2586089783521563,2.642407750012353,1.0009002015267177,272.7653806993382
1152,wdm,46,0.1068227740137973,0.8865784499054821,1.2467627206934648,2.6171351250377484,1.0013121417960091,172.87675256896188
1152,wdm,47,0.1149181533397674,0.8780718336483931,1.2341131994921155,2.690229374973569,1.0132362438585725,199.497616296846
1152,wdm,48,0.0938634943987047,0.8856332703213611,1.22566623897145,2.740283166000154,1.0111624258624283,149.0212951642312
1152,wdm,49,0.1280164179998393,0.8440453686200378,1.2276771116338705,2.6527862920193,1.0130794664677183,242.20651479360407
1152,wdm,50,0.1113982366531695,0.8657844990548205,1.2286758764440489,2.5811171249952167,0.9990657758377764,321.8810217541371
1152,wdm,51,0.0815774986549384,0.9357277882797732,1.2229727976294906,2.6171835000277497,1.0011934337302744,234.7807714280608
1152,wdm,52,0.1351667107376756,0.8809073724007561,1.2377242626104608,2.710687999962829,1.0032628247993778,232.18223048026732
1152,wdm,53,0.0685697275085851,0.9489603024574668,1.237707930900768,2.6692414159770124,1.0043719218714084,297.37373294079725
1152,wdm,54,0.0833477681849384,0.9177693761814744,1.2290495235773538,2.575004459009506,1.0141204279946805,226.2631270588288
1152,wdm,55,0.0981944411938609,0.8969754253308129,1.2165514847467314,2.6722638749633916,1.0042666894384449,217.15202317524833
1152,wdm,56,0.0972360358095384,0.9017013232514176,1.2387214875921646,2.7434571249759756,1.0049814327743134,444.7296144885202
1152,wdm,57,0.1455153501823818,0.8185255198487713,1.2113521674293506,2.573636916000396,1.013291472620067,279.71177817318966
1152,wdm,58,0.0658627921669129,0.9262759924385632,1.232869180875808,2.7418075829627924,1.0045691388802704,402.0935565729749
1152,wdm,59,0.137463890426534,0.8809073724007561,1.224872420631633,2.683432624966372,0.998808075524597,290.42622347301693
1152,wdm,60,0.1160902053256057,0.8790170132325141,1.2299377717294449,2.661834084021393,1.0095293401734406,358.3092239138608
1152,wdm,61,0.0755838806357202,0.9395085066162572,1.2346830872131298,2.6813422919949517,1.017756516870912,136.9553361436487
1152,wdm,62,0.1071571390970845,0.9017013232514176,1.225181299841815,2.665681458020117,1.00052278699567,300.8030620746324
1152,wdm,63,0.0827047243517541,0.9243856332703214,1.2368574922126487,2.730894083972089,1.00396995126901,210.0231149861217
1152,wdm,64,0.1134679872610281,0.9111531190926276,1.2806234170244222,2.8524285000166856,1.0047541555928703,333.0061309046249
1152,wdm,65,0.1019208706881691,0.8903591682419659,1.2586520862147752,3.1163067080196925,1.001495155715782,610.9911814898466
1152,wdm,66,0.1036139124739091,0.9130434782608696,1.2585154185728378,2.8324197080219164,1.0034569454216462,520.080395299595
1152,wdm,67,0.1238099835276478,0.8724007561436673,1.2354935958278723,2.6989779169671237,1.0004915879396,274.9406428547363
1152,wdm,68,0.1230788020685598,0.8629489603024575,1.2340674899495032,4.266465583001263,1.0027270389606435,346.5216937331732
1152,wdm,69,0.0972446372844555,0.8998109640831758,1.2215799642331515,2.701579624961596,1.0169210848671058,212.7962459071898
1152,wdm,70,0.0682716823647276,0.9536862003780718,1.255911113918914,2.6644992089713924,1.0025347844249626,251.43434586245792
1152,wdm,71,0.099418015220231,0.9102079395085066,1.217725908513649,2.6523048750241287,1.016695054042304,168.15020973466102
1152,wdm,72,0.1213769941990245,0.8818525519848771,1.2101794872337817,2.6699283749912865,1.0061501970881632,338.36552611160243
1152,wdm,73,0.1333280521652095,0.8780718336483931,1.2889453419894412,2.848139000008814,1.0004985368770063,392.5942554194661
1152,wdm,74,0.0829775045948852,0.9224952741020794,1.262889830088203,2.6907714160042815,1.0241018482590707,243.1053227860312
1152,wdm,75,0.132432301142835,0.8572778827977315,1.2293021137881188,2.7001593750319444,1.002477802508024,332.4808091847251
1152,wdm,76,0.1048293939484663,0.9083175803402648,1.257703913229712,2.8349448329536244,1.003662638048088,228.88025722154984
1152,wdm,77,0.0951404601678531,0.9338374291115312,1.2347911653120125,2.7274455000297166,1.003506205997292,347.60268327479855
1152,wdm,78,0.055786342498917,0.95179584120983,1.2159681435841327,2.731517000007443,0.999143806769442,272.3510504310706
1152,wdm,79,0.0958190174055696,0.9026465028355388,1.2276847837962397,2.9769633340183645,1.0047056626194066,214.3381250511688
1152,wdm,80,0.093325817544566,0.9206049149338374,1.2681850189139998,2.805732332984917,1.0064282284479684,224.5126084383759
1152,wdm,81,0.1175644859231707,0.8742911153119093,1.2519702161283883,2.7122023749980144,1.012397826264504,134.7283821231084
1152,wdm,82,0.0767219496896175,0.9310018903591682,1.256900639513849,2.753752499993425,1.0026895944738097,264.3486039637777
1152,wdm,83,0.1176726458709114,0.8827977315689981,1.2160327479562911,2.752491540974006,1.0051920609495937,230.3331500817993
1152,wdm,84,0.1129349861207983,0.8714555765595463,1.2000212538300865,2.7349048749892972,1.006129498621737,332.41935396254473
1152,wdm,85,0.1248341704495153,0.8846880907372401,1.2676764131702096,2.6816765420371667,1.0025823000905647,330.2579825254104
1152,wdm,86,0.0725055271185924,0.9376181474480152,1.2346462624092462,2.7196567080100067,1.005299313594658,231.1093457856768
1152,wdm,87,0.1280170173771069,0.8856332703213611,1.2332262644800212,2.638410624989774,1.0025989591401538,330.3393635189762
1152,wdm,88,0.0753635565525173,0.940453686200378,1.2359975824302218,2.6380744579946622,1.0076084720133722,235.1265118000218
1152,wdm,89,0.1506419308046943,0.8553875236294896,1.2670813591634826,2.8349615419865586,1.002347002671709,298.08231076507235
1152,wdm,90,0.0874305438951297,0.9026465028355388,1.224810149753107,2.66180954198353,1.000332351964752,221.4204816708039
1152,wdm,91,0.0693241256903544,0.9508506616257087,1.2254100669594363,2.648658542020712,1.0052968348768485,327.13747411905064
1152,wdm,92,0.126020203327373,0.8837429111531191,1.2733187782772617,2.663419790973421,1.0077060470205652,311.85391278362005
1152,wdm,93,0.1161343837136073,0.9017013232514176,1.224090572662486,2.739076500001829,1.0011721557255118,297.420178199014
1152,wdm,94,0.10682590487075,0.8950850661625709,1.2280383408973947,4.567389042000286,1.0016516059715408,274.1819204761511
1152,wdm,95,0.103375453416585,0.9073724007561436,1.2293376999932597,2.689046374987811,1.00080711048467,303.88690591514194
1152,wdm,96,0.0623762357096484,0.9120982986767486,1.2155191150444469,2.714564875001088,1.004059694219987,371.4332800482291
1152,wdm,97,0.1214968529124627,0.8950850661625709,1.2598578633194135,2.7805290420074016,1.0178726869349304,156.1149139280662
1152,wdm,98,0.1045001585698353,0.9158790170132324,1.2648904893054316,2.716810957994312,1.0009825729838533,289.72338241678943
1152,wdm,99,0.1057266531350938,0.8856332703213611,1.229878213282327,2.561585124989506,1.0062184234534182,264.7993200715566
1152,mp,0,0.0906235175699353,0.853125,1.0496052068409076,3.897435916995164,1.0025644208284814,443.8656959511739
1152,mp,1,0.0993165764031924,0.8447916666666667,1.0549855991155772,3.6625936669879593,1.0019380610222908,376.6268057441033
1152,mp,2,0.0736620583312261,0.89375,1.0441323296868732,3.556203957996331,1.0082727059165963,463.6340297692154
1152,mp,3,0.0746306449030599,0.8958333333333334,1.0593467393574805,3.6359619579743594,1.004495201144742,318.71330470821215
1152,mp,4,0.0703505996573654,0.89375,1.056422205259152,3.697256000014022,1.0031839521031505,415.0423758368045
1152,mp,5,0.0670345465872338,0.896875,1.0726189957501755,3.693354666000232,1.0057309054869954,255.76472951766235
1152,mp,6,0.0799825132747066,0.8770833333333333,1.049328509249066,3.742437625012826,1.0114074085853275,159.33200165618234
1152,mp,7,0.1044113292984212,0.84375,1.0655027478714505,3.608566500013694,1.0098512457034567,254.2293539649588
1152,mp,8,0.069969274701076,0.8885416666666667,1.0436187862858837,3.600888540968299,1.005344640368348,303.09114299454876
1152,mp,9,0.0580132791697438,0.940625,1.0706900961411874,3.792200208001304,1.0049417426115244,385.5000089303053
1152,mp,10,0.0806233318027715,0.871875,1.039424036200807,3.687240125029348,1.0023733568950666,245.69606647577257
1152,mp,11,0.0756767636778956,0.8864583333333333,1.0713910390518706,3.903223999950569,1.0016825536474632,459.3308231188969
1152,mp,12,0.0683547230988458,0.884375,1.0536440151716604,3.6462370000081137,1.0191098986456362,184.5371101281029
1152,mp,13,0.0643341824703658,0.909375,1.04650457698266,3.7592252080212343,1.000227218960685,284.24890160229114
1152,mp,14,0.0720855529437215,0.8583333333333333,1.0490674848390973,3.63763499999186,1.0007474447822742,285.6923524330514
1152,mp,15,0.076864335936204,0.8697916666666666,1.0743293476225595,3.6538797080283985,1.0005051588525495,310.94784542430915
1152,mp,16,0.0794697630399815,0.8645833333333334,1.042408799848359,3.722123333020136,1.0081364190899818,414.33990500109064
1152,mp,17,0.0614874656882791,0.909375,1.049096643366355,3.479682292032521,1.0025012958752288,325.04771442639975
1152,mp,18,0.0701062492599213,0.8677083333333333,1.0579973845002846,3.5673817500355653,1.0047995886574466,298.4818092671088
1152,mp,19,0.0815564530175536,0.8520833333333333,1.050930530284185,3.523335708945524,1.0026974506757909,321.1094258455956
1152,mp,20,0.0791356181100255,0.8729166666666667,1.049419542588802,3.523529583006166,1.003162424400722,345.2294789752503
1152,mp,21,0.0963723110246798,0.8520833333333333,1.0603693007939765,3.734016000002157,1.006880636004135,290.34934368971335
1152,mp,22,0.1146005686201419,0.8114583333333333,1.0572627039077562,3.5122136250138283,1.0145490390169976,191.5428612824089
1152,mp,23,0.0678478908193769,0.8989583333333333,1.0698365095143354,3.787691042001825,0.9990436980268678,513.8953982620425
1152,mp,24,0.0529877496139163,0.9145833333333332,1.053225647600269,3.517176541034132,1.0033457082130788,293.4136955906363
1152,mp,25,0.0836656309935685,0.8552083333333333,1.0634304908403034,4.597262749972288,1.0078995004406417,318.67588749220386
1152,mp,26,0.0826691560612479,0.8489583333333334,1.0618416847174794,3.440049208002165,1.002993660713792,240.96586419263565
1152,mp,27,0.0711357723736241,0.8760416666666667,1.0279216736766494,3.5014452079776675,0.9989007934531948,402.3202371566601
1152,mp,28,0.101486892490176,0.8520833333333333,1.0853549628310633,3.4972380840335973,1.0018958782753322,259.780594220123
1152,mp,29,0.084423854087432,0.840625,1.058862354639175,3.5367342500248924,1.00219238620962,290.72267282292216
1152,mp,30,0.108177859532623,0.8479166666666667,1.068447539599026,3.7286076670279726,1.0032708146128198,273.38640101733176
1152,mp,31,0.0677795933293326,0.8979166666666667,1.0465686373468122,3.625567834009416,1.0113124960485098,368.55583746931813
1152,mp,32,0.0825765982715217,0.8677083333333333,1.0544839595488875,3.4850205419934355,1.0133286697514017,108.12466101167134
1152,mp,33,0.0713550766213718,0.8770833333333333,1.0673940560118658,3.5933855840121396,1.0046420329856576,301.4713094630458
1152,mp,34,0.0950814813361239,0.8489583333333334,1.0487044672392571,3.4411706249811687,1.0055874641419642,215.4075640492001
1152,mp,35,0.0726736813504896,0.90625,1.0493434654117832,3.566661374992691,0.9995154392983048,335.1450980630609
1152,mp,36,0.0705386660060196,0.8895833333333333,1.0632421761036968,3.5615208750241436,1.0091432572391783,359.4025566510715
1152,mp,37,0.0797244376140947,0.8677083333333333,1.054654087402172,3.577339875046164,1.0143389046446198,322.222349607275
1152,mp,38,0.1003391067857184,0.8229166666666666,1.066054759708337,3.5458669579820707,1.0083845234199125,277.96623155388903
1152,mp,39,0.0926328711000803,0.8583333333333333,1.070892990567938,3.4788472080253996,1.003805892849018,301.44977110120004
1152,mp,40,0.0981018283565573,0.8635416666666667,1.0657206227659868,3.611760500003584,1.013540647218311,450.0755998405215
1152,mp,41,0.0720076369289672,0.8875,1.074370676376126,3.5843791250372306,1.014206279542487,219.12025440594263
1152,mp,42,0.0764892555132825,0.8697916666666666,1.043882039324222,3.657669624953997,1.0107906950896537,322.6579381978085
1152,mp,43,0.076256290858575,0.8927083333333333,1.0544176465939574,3.559859541011974,1.013121502602094,238.26571202084344
1152,mp,44,0.0771261808295366,0.8822916666666667,1.0687618979131237,3.5643334590131417,1.0080031602508457,329.9190733412412
1152,mp,45,0.0899286739663036,0.8572916666666667,1.0569017307936468,4.755929749982897,1.0110390792863424,310.75455041276916
1152,mp,46,0.0833967407307768,0.871875,1.0612341951277535,3.74869066698011,1.0064138220888996,425.350751419083
1152,mp,47,0.115412960125451,0.7770833333333333,1.0507648054464689,3.6435545409913175,1.0069573629586963,449.83157653539325
1152,mp,48,0.062748370822342,0.8802083333333334,1.0273302739421235,3.619322415965144,1.0013371103403643,274.609457694311
1152,mp,49,0.1096365466448149,0.8302083333333333,1.0615688309833358,3.6242247499758378,0.9991514266441046,288.5147819975913
1152,mp,50,0.091877762894381,0.8416666666666667,1.0596314594119414,3.60691220901208,1.0020579727426189,393.2583532739221
1152,mp,51,0.0693966513705589,0.8875,1.0587931624551077,3.51893158396706,1.0015299087389364,250.57724242060144
1152,mp,52,0.1048734301159614,0.8510416666666667,1.049032321454207,3.62291366700083,1.0017144302977683,281.9988939541188
1152,mp,53,0.0637429422859423,0.909375,1.0700715677921298,3.49356854200596,1.0009618659224089,356.4239884038309
1152,mp,54,0.0637050383883503,0.8864583333333333,1.0559172415377711,3.649231208022684,1.0173760073911953,236.6798801336081
1152,mp,55,0.0976135159884099,0.8333333333333334,1.0680155662572095,3.422758291999344,1.004107969481643,243.14501300404635
1152,mp,56,0.079267624820752,0.8427083333333333,1.0637436798511586,3.4373855410376564,1.0066668924475315,252.8631716327552
1152,mp,57,0.1102181842748078,0.8,1.039649408775328,3.406321791000664,1.0092154370570057,396.80291751541733
1152,mp,58,0.0498385479958682,0.8979166666666667,1.0381447334486542,3.4456193749792874,1.0063629607510922,240.29364624780217
1152,mp,59,0.0919820016439371,0.8364583333333333,1.0589898907582358,3.588593500026036,1.0034823190902409,314.7402955818907
1152,mp,60,0.0594956044237351,0.9208333333333332,1.045257510226082,3.625887583009898,1.0117267864961392,313.01364389843866
1152,mp,61,0.0540687864631722,0.925,1.0671536807937352,3.701337040984072,1.0107398065242097,210.4072123711461
1152,mp,62,0.1011638026996687,0.8375,1.0555306158984998,3.5380902499891818,1.0036310916278226,346.4764291052378
1152,mp,63,0.0603827734096803,0.8927083333333333,1.0604889462971228,3.549905250023585,1.0041545019801243,337.00394755134084
1152,mp,64,0.0789980369242822,0.8552083333333333,1.042396843949477,3.524670625047293,1.0021141280138242,208.5750492769588
1152,mp,65,0.0641487945820102,0.8822916666666667,1.0563560074314386,3.665207999991253,1.0077347527577856,378.34169505057
1152,mp,66,0.0710542338624288,0.9177083333333332,1.0630053748454489,3.723051417036914,1.001436607956915,480.2509203325474
1152,mp,67,0.1298377748779261,0.7729166666666667,1.0619271687317515,3.506189167033881,1.009274402743816,287.8974666194721
1152,mp,68,0.0984995805614211,0.846875,1.055944546428233,3.606666374951601,1.0036909411922237,392.1366417431988
1152,mp,69,0.0870551529968104,0.8489583333333334,1.0380730468685542,3.611765249981545,1.0006781133041616,412.8368074751826
1152,mp,70,0.0714007471170162,0.8854166666666666,1.065981352537577,3.542894874990452,1.005386160746075,231.13875972509047
1152,mp,71,0.0702068798118784,0.884375,1.053605332997702,3.611713583988603,0.9989945547722884,402.3684660166136
1152,mp,72,0.0907768187851573,0.8739583333333333,1.0589044231424167,3.603462999977637,1.0170283913300082,283.3751465685781
1152,mp,73,0.0886982043862146,0.8427083333333333,1.0619438648080637,3.417484208010137,1.0033853114411762,225.06466098102464
1152,mp,74,0.0697396106244417,0.8802083333333334,1.049263477780428,3.7147735000471584,1.009934720958184,368.86514362886226
1152,mp,75,0.0999275499573133,0.8260416666666667,1.0494988456107837,3.677542084013112,1.0055945574727014,280.2843233633031
1152,mp,76,0.0830854518233712,0.8822916666666667,1.0640761613377516,3.791151958052069,0.9991178863669182,373.0326432314479
1152,mp,77,0.0881918735594154,0.8572916666666667,1.0443785830934254,3.770769499999006,0.9996114959123026,328.50644289326567
1152,mp,78,0.0653851386291839,0.9041666666666668,1.039925499565876,3.732901207986288,1.0087107818298302,148.44970539176992
1152,mp,79,0.0779628498128548,0.8833333333333333,1.0587385379914191,3.719235124997794,1.0057682519712543,404.8453864839501
1152,mp,80,0.0708805093708564,0.875,1.039996651195441,3.754851082980167,1.0032058015749667,334.64471057134176
1152,mp,81,0.1118584315321734,0.815625,1.0726235137818994,3.7415540420333855,1.004818130611816,336.4360302841956
1152,mp,82,0.0677950527440565,0.8802083333333334,1.0429523529089544,3.8132237080135383,1.0053071428875462,295.8614291351167
1152,mp,83,0.0799944152909532,0.8552083333333333,1.0390965866801731,3.6224547080346383,1.000412126617998,440.9734388366624
1152,mp,84,0.0891242982885974,0.871875,1.0641179476647102,3.886496790975798,0.9993376611794662,449.8968045411758
1152,mp,85,0.0675989253445148,0.9010416666666666,1.0531434039404963,3.605557166039944,1.0020874554555448,406.2058944314997
1152,mp,86,0.0581158908372719,0.9114583333333334,1.057724225442546,3.5340781249688007,1.000857260245665,336.55875585646953
1152,mp,87,0.1042769054146751,0.8072916666666666,1.0427012688604251,3.5819947089767084,1.002774175364491,250.85588336057577
1152,mp,88,0.0792024166845541,0.859375,1.0518899233888923,3.6007798750069924,1.0029431646412132,433.0844143395103
1152,mp,89,0.0960959590490551,0.8645833333333334,1.076247430181632,3.689390250016004,1.0026835927438833,277.849964311495
1152,mp,90,0.0700846367566235,0.8645833333333334,1.0600860675961914,3.5734965410083532,1.0012707499110804,326.44570908190656
1152,mp,91,0.0526203012592018,0.9302083333333332,1.044150433598923,3.664328042010311,1.004367003221205,392.6617840344144
1152,mp,92,0.0786718995574063,0.86875,1.0454272527172532,3.639452458010055,1.0020455689991743,375.42083916759753
1152,mp,93,0.0769458745038659,0.8916666666666667,1.059551635115405,3.5631773329805583,1.0045385793224124,176.3983653735476
1152,mp,94,0.0739462114392637,0.8927083333333333,1.0614038999098592,3.54448699997738,1.0004607111503363,398.196774044222
1152,mp,95,0.0832538997399173,0.8572916666666667,1.048785071149763,3.638318083016202,1.0042169874322715,418.36279611806975
1152,mp,96,0.0622787242963606,0.8864583333333333,1.0468344256013278,3.556793167022988,1.022776273959795,283.75755955684787
1152,mp,97,0.0771775591899937,0.896875,1.062676824205296,3.6113382499897857,1.004263650421699,232.00836508144715
1152,mp,98,0.0801769853669409,0.8760416666666667,1.0562485462346964,3.549425874953158,1.0048471781099806,446.7024437661645
1152,mp,99,0.078782957033883,0.86875,1.0529030582956138,3.4348768340423703,1.0072112482710058,285.8317256875394
2304,wdm,0,0.0533434718256029,0.9037927844588344,0.9140524589176512,4.79741549998289,1.001907335871378,416.612393517683
2304,wdm,1,0.0548257860714676,0.9195189639222942,0.9139384136383714,4.1135290840175,1.0152705302582623,147.034816368193
2304,wdm,2,0.058065969147927,0.893154486586494,0.9173074416176834,4.277359166997485,1.0067408410467813,212.544507241168
2304,wdm,3,0.0511903265086506,0.9144310823311748,0.9230643894755444,4.36818749998929,1.010565410672139,272.96419890361534
2304,wdm,4,0.0585393507839369,0.8987049028677151,0.9199904790749892,4.331240208004601,1.0030853089372536,414.9168736770053
2304,wdm,5,0.0568667141508611,0.9130434782608696,0.903468625059972,4.463048042031005,1.0058744801126558,342.2994626664109
2304,wdm,6,0.0803110626627425,0.8260869565217391,0.9240825256345064,4.386161667003762,1.000790408357136,429.61821705101664
2304,wdm,7,0.0777494784524717,0.8681776133209991,0.9291207849732716,4.321293500019237,1.0006771291544494,316.06175826481086
2304,wdm,8,0.0449542307122218,0.927844588344126,0.9278254597056113,4.45526100002462,1.006697447383874,365.8845586628095
2304,wdm,9,0.0610603217289264,0.9213691026827012,0.921338990469042,4.459718958009034,1.0029893152733014,360.3824438141247
2304,wdm,10,0.0545588450661029,0.9218316373728028,0.9152561868007212,4.594023832993116,1.0009831465481085,533.9112014354935
2304,wdm,11,0.0720161511265688,0.8737280296022202,0.9181000689850242,4.589542375004385,1.00509328087498,383.8505941002047
2304,wdm,12,0.0600240806580397,0.8880666049953746,0.92014477385458,4.487489207996987,1.0183649283738525,330.930947647766
2304,wdm,13,0.0564142352890445,0.9130434782608696,0.9173847049819108,4.442973874974996,1.0192560298923992,309.9740063057576
2304,wdm,14,0.0596494010592334,0.879740980573543,0.9105683397049468,4.379541833011899,0.9997382810003856,372.4484712876922
2304,wdm,15,0.0491776035812233,0.9232192414431082,0.9263852072232628,4.38196287502069,1.0050669166716133,371.142553912851
2304,wdm,16,0.0598052551174299,0.8857539315448658,0.9242536695421132,4.186209374980535,1.0037045429226463,249.8208832707024
2304,wdm,17,0.0445389790077407,0.9329324699352451,0.9187954919324558,4.52907225000672,1.0128640943375418,255.4586800574092
2304,wdm,18,0.050505662927537,0.9074930619796484,0.9220759630216976,4.393507041968405,1.0065823667874272,252.79912753835256
2304,wdm,19,0.0734747298744047,0.8630897317298798,0.9198440787123872,4.361873166053556,0.9995833265642438,281.280112257632
2304,wdm,20,0.0603676568874776,0.8936170212765957,0.9137494698648494,4.389342375041451,1.0016504173281204,344.23904490200454
2304,wdm,21,0.0587479570893142,0.9088806660499538,0.91241219394325,4.2631278749904595,1.0095526673534836,265.96712315806013
2304,wdm,22,0.051192721754153,0.9176688251618872,0.9160885838658102,4.367694041982759,0.99971668586026,298.3046437088453
2304,wdm,23,0.0639043267306936,0.8695652173913043,0.9033714108644588,4.359203832980711,1.0012510555497505,400.6633472250842
2304,wdm,24,0.038388058334837,0.9486586493987048,0.9226205086268224,6.675406666006893,1.001262359323167,275.4699533262067
2304,wdm,25,0.045320586867569,0.9283071230342276,0.9056171875156164,4.4435629160143435,1.000793995416216,397.5163491811291
2304,wdm,26,0.0437219905727667,0.9546716003700276,0.9219268119702028,4.464170082996134,1.0052535081159055,183.72928324928827
2304,wdm,27,0.0547879794361139,0.9148936170212766,0.9059273623841998,4.077041333017405,1.006104238503302,152.6695882045609
2304,wdm,28,0.0665785833047653,0.8862164662349676,0.918741387135152,4.462278124992736,1.00870128580767,324.34024616490535
2304,wdm,29,0.0630329907324618,0.8575393154486587,0.916673664400185,4.268450166971888,1.0032213271541588,215.5040062737438
2304,wdm,30,0.0585109224561207,0.8940795559666975,0.9362104234309824,4.278250208997633,1.002904423193245,361.2499540454206
2304,wdm,31,0.0628169014941811,0.8889916743755781,0.9165994052642606,4.36410349997459,1.0041842444959037,264.0400779093279
2304,wdm,32,0.0522965228971734,0.9185938945420906,0.9197977726041476,4.439693916996475,1.0102902551266626,286.36267984453
2304,wdm,33,0.0679581114839487,0.8769657724329325,0.9178674105738576,4.324354625015985,1.0110597303640942,206.68725150830923
2304,wdm,34,0.0631323107327718,0.8963922294172063,0.9225628333333472,4.498008124995977,1.005777032091231,369.2415567449832
2304,wdm,35,0.0516195102783173,0.9019426456984274,0.9093684843121584,4.652834042033646,1.0041665358404417,312.4525632191621
2304,wdm,36,0.0514668733733454,0.913968547641073,0.9187353839694186,4.387363999965601,1.0049327715009009,330.65195310743064
2304,wdm,37,0.0498012370517435,0.9167437557816835,0.9305937095492548,4.4450719589949585,1.005124320518228,264.4570675486405
2304,wdm,38,0.0614753112689903,0.8820536540240518,0.9154605665519412,4.452969209000003,1.0047737493156623,360.1399536213851
2304,wdm,39,0.0591441289132203,0.902867715078631,0.917036299760296,4.415314875019249,1.008091355524631,270.6745244053548
2304,wdm,40,0.0841614807204337,0.7849213691026827,0.91389462786493,4.536378125019837,1.0176731159177113,206.75302702954417
2304,wdm,41,0.0518592293336207,0.9088806660499538,0.9171560329325136,4.583912833011709,1.0051816052781593,360.77909613026264
2304,wdm,42,0.0568447234053275,0.8681776133209991,0.9195966841536662,4.569502125028521,1.002373428613848,243.88336950365584
2304,wdm,43,0.0553195822362223,0.9079555966697502,0.9253240180007586,4.498068334010895,1.006316919965481,311.8586593382907
2304,wdm,44,0.0727281934344885,0.8621646623496763,0.9198565674379022,4.38304787495872,1.009426298664697,293.8925287536008
2304,wdm,45,0.0539690532719396,0.902867715078631,0.923557462516426,4.238595000002533,1.0047627526145413,214.09890200018168
2304,wdm,46,0.0590905198625979,0.8857539315448658,0.916078707441195,4.338525208004285,1.0083965495496865,331.74697084059346
2304,wdm,47,0.0598601621251938,0.9037927844588344,0.9219429704485244,4.333101166994311,1.0026483773301524,405.13545237797103
2304,wdm,48,0.0499480913765105,0.9056429232192414,0.9278605400011636,4.4391090830322355,1.0127823894795456,272.40397548183495
2304,wdm,49,0.0793612193664833,0.8580018501387604,0.9240330516662958,4.399944041972049,1.0029616680752649,456.69311856323344
2304,wdm,50,0.066075703578568,0.91581868640148,0.92180860775012,4.4134316249983385,1.0106772920967526,284.3923679851828
2304,wdm,51,0.0643449967285275,0.9051803885291396,0.9217500699404144,4.3969555830117315,1.003510554666966,252.48632428648344
2304,wdm,52,0.0848326080946179,0.8482886216466234,0.9219411133758224,4.296649500029162,1.010590206226866,320.60262013093086
2304,wdm,53,0.0586046622449886,0.9329324699352451,0.9363668427778692,4.337956042028964,1.0043379652452042,388.62082041798095
2304,wdm,54,0.0702673364948154,0.876040703052729,0.9222282879350092,4.249849167012144,1.014532055101678,205.75716149663913
2304,wdm,55,0.0676201024866347,0.8691026827012026,0.9192045371329736,4.277954957971815,0.9994407018187764,288.91915702227476
2304,wdm,56,0.0561738186835059,0.9125809435707678,0.9083636635671656,4.444908125034999,1.0008676470281934,249.1001368805421
2304,wdm,57,0.0678919551290209,0.8630897317298798,0.9272164173861196,4.226062667032238,1.0354659296451627,131.45829240303826
2304,wdm,58,0.0479524584037359,0.92368177613321,0.904823158469712,6.976580333022866,1.0007561322539584,278.6373646331364
2304,wdm,59,0.0588329975329458,0.8982423681776133,0.919807124339356,4.314486208022572,1.015407113029324,237.8580926945323
2304,wdm,60,0.0609714428960116,0.8839037927844589,0.9225047844675252,4.328592457983177,1.0163753249952625,167.5702782697441
2304,wdm,61,0.0478185602595059,0.9435707678075856,0.9201882337562356,4.454884625039995,1.0084155166409754,315.60837368574107
2304,wdm,62,0.0606017204081086,0.8987049028677151,0.9091180445121948,4.486127582960762,1.000300721708259,487.60092042844315
2304,wdm,63,0.0634721848535262,0.8963922294172063,0.9321245015603068,4.3784542080247775,1.0088560681742167,213.97053366570503
2304,wdm,64,0.0650443095530958,0.8649398704902868,0.9143018834065556,4.3618722499813884,1.0078436897083105,323.30239796931596
2304,wdm,65,0.0498550876287835,0.8987049028677151,0.904250274772394,4.391469584021252,1.0000616587069022,364.8555634728814
2304,wdm,66,0.0620255864882797,0.8723404255319149,0.9205119180052151,4.426546958042309,1.0078034713464668,297.26769816046465
